pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,tfopwg_disp
12.7387194,2221.9981475,2.2813432,6174.0,2.35511,4.27404,APC
11.8401,1987.0,5.48923,6004.0,1.62,4.06,FP
23.6091,,7.3845072,6149.2,1.43,,FP
6.69456,3049.0,0.43889,7111.0,2.32,3.91,FP
18.3852989,2362.6020308,2.3359622,7577.0,2.0780001,4.05,FP
2.4024,1157.0,6.8674054,6051.5,1.03,4.48,PC
3.73311,749.0,14.431887,6051.5,1.03,4.48,PC
,1434.0,12.64001,5195.1,,,FP
9.43898,1007.0,10.5739824,6519.0,1.27,4.36,CP
2.0515332,1062.3035336,9.9783319,6073.5,1.47131,4.1,KP
8.05593,1131.0,4.424712,6594.0,1.49,4.23,CP
1.39527,1864.0,2.2222094,6594.0,1.49,4.23,KP
15.2763,1516.0,4.7182888,6112.0,2.74,,APC
1.7202,1835.0,1.0082361,5795.29,1.13,4.438,CP
3.43106,980.0,1.2168732,4634.6,0.78,4.51,CP
1.404,1125.0,1.4520486,4184.0,0.69,4.57376,CP
6.97384,367.0,4.731977,4223.45,0.66,4.61744,APC
6.1579891,891.1240042,6.1182129,5427.0,0.890109,4.51461,PC
17.9176077,1813.9505159,3.0197807,7128.0,1.58815,4.23768,APC
4.7835825,943.0215543,14.4193583,6383.0,1.41048,4.24518,PC
1.60037,1590.0,1.0697621,4946.0,0.8,4.53834,CP
19.9197757,1793.7963398,3.0726434,7164.0,1.55831,4.25661,CP
1.700035,3663.5419408,0.6763235,8475.0,2.9486499,3.82228,FA
15.2590586,2652.9602078,2.1702725,9218.0,1.8527499,4.27,PC
,1749.0,24.2544697,8381.3,,,PC
2.96097,2725.0,0.33759,7387.0,1.37,4.39,FP
5.10182,3304.0,1.67346,10445.0,2.45,4.09,FP
13.4294,2311.0,2.5152549,5915.0,2.11,3.82,FP
1.3543237,723.3961549,0.4628844,3043.0,0.188624,5.09707,CP
5.18865,4453.0,0.70902,8999.0,2.36,4.05,FP
10.2256,2085.0,2.237462,7050.0,1.66,4.19,PC
17.5081,1849.0,1.9173816,8129.0,7.39,,PC
13.0906,852.0,9.6926439,6012.0,3.51,3.39,FP
9.49405,2597.0,1.7753644,9598.0,3.23,3.81,PC
21.4433,3235.0,1.8286961,6046.3,1.23,4.43,FP
26.5090911,962.2429589,14.8626982,5705.0,1.73364,3.97,FP
5.41738,2665.0,2.0881134,6255.8,1.7,4.11,FP
2.95064,2024.0,1.25562,5717.0,1.72,3.97,FP
6.14418,1948.0,7.6047417,9139.0,1.8,4.29,FP
1.71137,672.0,4.8173797,4651.0,0.69,4.56937,FA
11.2446,1993.0,5.2651271,8728.0,1.7,4.32,FP
36.2553,1883.0,5.0095595,6527.0,1.75,4.11,APC
8.22262,964.0,6.1600888,5772.0,1.55,4.07,FP
15.4014,1604.0,3.8529998,6893.4,1.57,4.22,KP
10.3628,3736.0,1.06884,9222.0,4.94,3.42,FP
5.78741,1480.0,5.4561177,7465.0,1.51,4.31,FP
4.42263,1476.0,1.7380504,6026.0,1.45,4.16,FP
,5058.0,1.99143,9458.2,,,FP
42.6903,1921.0,5.7785318,8224.0,2.92,3.81,FP
30.6957,1283.0,1132.0244686,5984.0,2.07,3.98,APC
7.84585,,6.1982658,5722.0,1.11,4.35582,APC
8.4993,1863.0,1.41072,5197.0,3.84,,FP
28.2675,3318.0,6.5601782,9976.0,2.62,4.01,PC
10.8884,3038.0,0.44482,7184.0,1.88,4.1,FA
10.8699,3568.0,1.532703,6023.1,1.39,4.24,FP
4.89712,3234.0,0.7131492,5128.9,1.93,3.88,FP
,,4.52318,,,,FP
4.31235,667.0,25.8386422,5769.0,1.03,4.43,CP
3.89595,2743.0,0.78381,7842.0,1.72,4.22,FP
14.5331,1118.0,4.4652986,6051.2,1.18,4.35,KP
2.0294563,474.9009927,29.902663,5393.86,0.735511,4.67802,PC
1.216,1753.0,0.6858278,5142.0,0.82,4.54622,PC
1.4302423,1474.8095115,0.8675883,5011.22,0.74524,4.6136,PC
2.00342,868.0,18.840891,6093.0,1.22,4.32207,CP
2.259057,883.3765229,5.1396666,5374.0,0.815924,5.96065,PC
2.49195,623.0,9.4280902,5374.0,0.82,5.96065,PC
3.9949468,772.8138136,27.6439059,5873.0,1.62481,4.043,CP
1.99779,1052.0,6.267832,5950.0,1.15,4.438,CP
2.43592,1056.0,15.5174519,5780.0,1.34,4.438,PC
1.43332,1239.4886654,4.6274206,5780.0,1.34,4.438,PC
2.33525,790.0,22.092974,5885.0,1.24,4.27782,PC
1.1833779,967.4422529,0.4090681,3328.0,0.308799,4.91612,CP
2.13419,558.0,23.5406962,5236.0,0.75,4.63898,CP
1.5890513,2147.7294459,0.4702801,5466.0,0.92499,4.48625,CP
2.67352,1013.0,9.8130697,6240.0,1.06,4.46607,PC
2.14401,1267.0,4.7842093,6240.0,1.06,4.46607,PC
2.4720516,822.8089031,6.3170657,5180.0,0.83031,4.54308,PC
1.7133121,920.906304,4.5057387,5180.0,0.83031,4.54308,PC
3.6075647,2575.4100491,1.2273079,6906.0,4.12041,4.438,FA
2.6354043,388.1291894,8.0970819,3391.0,0.381586,4.84373,CP
3.492429,272.9870031,,5780.0,0.604385,4.64751,FA
1.614201,1160.0492093,2.3691849,5780.0,0.604385,4.64751,PC
8.86428,1501.0,5.13002,5430.7,1.58,4.4,PC
1.0924808,660.3898166,2.0439268,3407.0,0.473603,4.7606,CP
2.51948,751.0,16.5379864,5781.0,1.03,4.43068,CP
1.6184944,304.152939,11.0619937,3248.0,0.275364,4.95407,CP
2.14386,630.0,6.5886848,4920.0,0.71,4.64,CP
1.12982,852.0,4.3135259,4920.0,0.71,4.64,CP
13.6925582,1444.134709,2.6794168,6075.0,1.14394,4.38,PC
18.4111,1307.0,3.6231429,6458.8,1.35,4.32,APC
10.3984,1008.0,18.712253,6125.0,1.27,4.29,CP
,1469.0,6.3768174,6393.0,,,APC
15.4018,1761.0,2.7759678,6140.0,1.24,4.32,KP
2.4949092,727.3657867,9.155934,5219.0,0.82204,4.55718,FA
10.0433,1015.0,2.8997405,5224.0,0.82,4.55801,KP
12.600718,1026.213105,0.8533534,3658.0,0.608076,4.438,PC
12.090823,872.4987884,6.9561134,5387.0,0.940037,4.46259,CP
,1279.9105013,2.8879675,5780.0,,4.438,APC
3.84805,786.6834253,13.001789,5914.0,1.00826,4.46,CP
6.4145519,967.6926252,2.7556532,4993.0,0.696945,4.66918,FP
3.5246468,796.4215716,4.8962484,4528.99,0.799965,4.48318,PC
28.2906,2668.0,1.0318213,5810.6,1.49,4.13,APC
1.99,2398.0,0.78999,5558.0,1.1,4.43,FP
11.4222,643.0,12.80758,5094.4,0.63,,FP
12.9372,1731.0,11.35626,6314.0,2.14,3.87,FP
4.841202,2573.9569471,0.6412558,5854.65,1.47292,4.1262,FP
17.30428,2068.197749,2.3109689,6371.0,1.95411,3.94807,KP
1.97737,733.0,7.4341456,5064.0,0.78,4.57887,CP
15.9327,1720.0,2.650232,7400.0,1.94,4.11,CP
2.19963,916.0,6.1095756,5587.0,0.91,4.51,PC
24.6478297,348.5191947,12.4379715,3275.0,0.476997,4.75761,APC
13.6402,973.0,6.98301,5118.0,8.4,,FA
,1219.3519117,3.3399432,5095.6,,,PC
11.9767,1456.0,3.9943,4939.0,5.11,,APC
5.56985,1180.0,4.4902667,5899.0,1.23,4.29,PC
3.54647,1739.0,0.86673,5904.0,1.25,4.31,FP
18.0411,1760.0,5.147905,6064.0,2.9,3.57,CP
12.9814741,1378.3967823,5.0267996,6434.0,1.4782799,4.21,CP
,1687.0,2.6277641,3294.0,,,FP
11.5303,1463.0,10.82661,5113.0,0.68,4.71,FP
4.12435,5356.0,0.8165295,8911.0,1.85,4.26,FP
11.8932,4713.0,1.4014167,8014.0,1.6,4.32,FP
,528.0,4.95898,3295.0,,,FP
13.8892762,1335.1143401,5.8574075,5982.9,1.67987,4.03,CP
,1667.0,1.4147363,4980.0,,,FP
10.1773,4387.0,1.077774,7274.0,1.58,4.25,FP
11.1685,2565.0,2.7536237,5647.0,2.41,3.68,FP
6.07704,4329.0,1.6534102,6928.0,1.46,4.29,FP
3.80598,1695.0,1.2456423,6194.0,1.5,4.16,FP
7.7503736,1836.8876704,3.4272549,6338.0,2.0707099,3.9,FP
18.4382,3198.0,10.9115374,9195.0,3.37,3.75,FP
7.77804,5361.0,0.46741,7960.5,1.77,4.23,FP
11.8527,2244.0,2.1575124,8326.0,3.87,3.58,FP
9.73924,2058.0,1.577609,7856.0,2.91,3.78,FP
3.59995,1548.0,1.59782,5037.6,0.79,4.72,FP
7.11712,2736.0,1.23852,6524.0,3.4,3.5,FP
15.8737,5314.0,1.1025238,9218.0,2.0,4.21,FP
,1559.2651198,1.597226,,,,FP
4.06597,2509.0,1.76589,6221.0,1.55,4.13,FP
11.8886,3254.0,1.36991,7339.8,3.64,3.56,FP
7.19016,1352.0,3.66505,6370.0,2.32,3.81,FP
17.2767,1839.0,2.0560153,6485.0,1.24,4.37,CP
,,2.25505,,,,FP
19.576504,2917.5260913,1.902606,9918.0,1.82241,4.32,CP
9.05714,,1.0960111,6083.0,1.58,,FP
8.1288,1161.0,7.00776,6347.0,1.22,4.23,FP
6.96236,2649.0,6.1461734,6153.0,1.5,4.15,PC
15.448,1585.0,4.1812866,6146.0,2.31,3.78,FP
,,6.30556,,,,FP
16.4578474,977.1959895,6.8424983,5766.0,1.1282001,4.438,FP
20.2503751,1387.9223847,3.5686777,6046.0,1.28529,4.26929,APC
1.28228,1462.0,2.1779407,5801.89,1.26,4.25132,CP
12.0920506,1308.6978872,2.8791023,5583.0,1.1145999,4.33946,KP
2.686447,698.0518398,11.3125266,5290.0,0.854841,4.53286,PC
12.5242,1231.0,1.4200248,4910.0,0.77,4.57248,KP
2.40733,1001.0,1.8718991,4201.0,0.75,4.5079,PC
1.8721145,525.9795517,5.9711357,3834.0,0.490737,4.74552,CP
2.013576,308.4743596,15.5324385,3382.0,0.369306,4.85532,CP
1.4548629,623.5511988,1.880531,3382.0,0.369306,4.85532,CP
1.2815317,950.5390679,3.0929386,4884.29,0.750598,4.59034,KP
1.39215,789.0,6.7650398,4884.29,0.75,4.59034,KP
35.4084057,1900.9587948,3.4231002,5620.9,2.6126101,3.6,FP
2.2007181,661.896336,2.5272822,3624.0,0.49012,4.74607,CP
3.91576,1060.0,20.7724316,5625.56,0.97,4.46798,CP
3.28372,542.0,52.5637056,5625.56,0.97,4.46798,CP
4.4784698,826.0146095,6.3634106,5103.0,0.859483,4.50257,CP
2.1916,1144.0,5.2544884,5958.0,0.99,4.48217,CP
3.7216015,329.6508495,5.222621,3453.0,0.275946,4.95337,FP
5.2961699,1813.345207,8.4953513,10012.0,1.88016,4.29876,PC
12.9438,2361.0,1.2174936,6596.04,1.46,4.2467,KP
18.2785375,1809.0414376,2.7324809,6695.0,1.61271,4.17494,KP
12.3422,1119.0,10.1802014,5623.0,1.04,4.4,CP
17.1854,550.0,16.6828999,6423.0,2.63,3.74,FP
7.42915,1272.0,4.86709,5814.3,1.15,4.34,CP
,2652.2635415,3.354053,8181.0,,,FP
14.8742,1952.0,2.1853174,8332.0,4.02,3.54,FP
15.4584,1570.0,5.7121916,6720.0,1.79,4.09,PC
6.77338,2028.0,5.0037857,6109.0,1.09,4.42,FP
8.21669,1723.0,1.1623941,5843.7,2.23,3.82,FP
5.60201,989.0,2.9551881,5054.0,6.17,,FA
1.30468,2072.0,0.2666485,4154.0,0.71,4.53,FP
14.6492,507.0,23.28798,5047.0,8.95,,FA
1.3988866,3774.0009529,0.4721054,7269.0,1.93752,4.08,FA
9.20279,3409.0,1.44127,8009.0,1.65,4.29,FP
4.98445,2042.0,1.08697,5751.0,1.69,4.0,FP
,,0.68601,,,,FP
9.72728,1225.0,3.4648951,8455.3,2.54,3.95,PC
10.6751,1148.0,14.152,5823.9,1.28,4.6,FP
6.2776081,5634.0594403,0.2580006,9035.0,2.08687,4.16,PC
13.266,3374.0,2.27456,6777.0,3.35,3.55,FP
3.95137,2612.0,0.98999,6208.0,1.84,3.99,FP
5.13949,93.0,1098.2258586,4582.0,0.74,4.55,PC
23.3403843,3990.3805409,0.5596701,8368.0,2.2978599,,APC
23.8658,,1099.2560385,8494.0,2.18,,PC
7.20703,1666.0,3.01106,6516.0,1.63,,FP
21.0557,,,4503.5,0.86,4.42,FP
10.3751,3113.0,1.35932,5421.0,0.94,4.46,FP
14.1349,1550.0,1.71614,5511.5,4.92,3.28,FP
13.4432705,1463.9513087,2.0845434,5638.0,1.10646,4.35,CP
5.62786,3218.0,1.74626,8348.0,1.8,4.24,FP
6.05271,1660.0,1.2427,5624.8,2.14,3.92,FP
27.4804,1998.0,8.66698,6322.2,2.52,3.77,FP
13.1431,581.0,21.216464,5925.0,1.55,4.1,KP
11.3282,,,5791.0,1.21,4.29,FP
12.3334,2685.0,2.4611008,5429.5,1.63,4.01,FP
9.6813253,2252.7956163,0.783879,4975.0,5.3874698,,FP
5.29489,1963.0,0.99837,6082.0,1.13,4.39,FP
17.5768,4083.0,1.97741,6742.0,2.11,3.95,FP
,1571.0,9.07768,8393.7,,4.01,FP
13.3617,1478.0,2.51266,5988.0,2.3,4.08,FP
18.5565,1569.0,4.7947729,6333.0,2.18,3.86,KP
18.6201,,,5865.0,0.97,4.49,PC
21.043,3814.0,1.8932775,6904.3,2.04,4.05,FP
10.0329,2363.0,3.77188,10097.0,4.62,3.52,FP
24.9348,4438.0,0.88654,6919.0,4.27,3.36,FP
10.6176,2722.0,1.83641,9542.0,5.03,,FP
20.9267,1349.0,1.80794,4628.0,8.61,,PC
8.71775,1292.0,12.5343031,7275.0,2.51,3.91,FP
17.1017,2467.0,3.581083,9503.0,5.96,,PC
21.7639,766.0,35.4028219,7455.0,1.78,4.17,FP
17.3305867,1660.7594667,3.7628372,6979.2,1.58746,4.22,PC
4.92227,2704.0,2.9798592,9024.0,1.89,4.24,FP
5.19273,1123.0,6.72694,6745.0,1.53,4.23,FP
22.7316,3316.0,10.9554897,8522.0,6.79,,FP
7.26341,3260.0,0.6171788,9603.0,3.14,3.83,FP
6.01061,1613.0,1.5309799,6298.0,2.38,3.77,FP
15.2343,1757.0,5.0625809,7664.0,2.76,3.81,PC
,,9.9385448,,,,APC
,4343.0,0.8229,8078.0,,3.8,FP
12.4425,,7.6316384,6338.3,1.49,4.16,APC
6.28067,,0.50261,6941.0,1.67,,FP
,2270.2112839,0.5175204,5095.6,,,APC
12.3602,1092.0,8.905407,6659.0,1.41,4.29,PC
2.93272,1011.0,3.6458046,5053.0,0.88,4.48,PC
9.29431,628.0,8.0637954,5053.0,0.88,4.48,PC
3.93221,2481.0,1.41853,6329.0,1.68,4.08,FP
15.3823,1559.0,6.5344463,7715.3,2.67,3.96,FP
9.0269074,3580.9202252,2.013653,10310.0,2.67713,4.01,FP
3.24146,990.0,6.4902646,5999.0,0.96,4.52,PC
5.62882,1306.0,6.54692,6034.0,1.12,4.39,PC
9.54526,2985.0,2.590266,5855.0,3.22,3.45,FP
16.2785,833.0,6.74657,5910.7,2.57,3.59,FP
,584.0,5.2273176,3593.0,,,FP
13.7263,,3.7983639,9500.0,2.36,,FP
6.71582,900.0,8.2916,5119.0,3.1,,FA
7.04152,2355.0,5.13664,9238.0,2.32,4.08,FP
,,1.2918334,4630.4,,,PC
7.73846,1954.0,1.5166573,6905.3,2.0,4.03,FP
3.03424,2159.0,1.13345,6223.0,1.4,4.23,PC
3.45648,2210.0,0.71933,5758.0,1.44,4.21,FP
3.34292,949.0,12.6017,5861.6,1.21,4.3,FA
25.2815,2619.0,2.5798051,6116.5,1.49,4.18,FP
5.28759,1499.0,5.4499753,6220.5,1.79,3.99,PC
32.1007,3151.0,1.6256942,6628.0,3.96,3.43,FP
6.44889,1506.0,1.67546,6745.5,1.78,4.09,PC
10.2119,1479.0,7.57193,9146.0,4.72,3.45,FP
18.7642,1391.0,5.9382147,6775.5,2.09,3.97,APC
6.3734064,799.4458445,9.4341589,5450.4,0.938168,4.48,KP
10.1564,1263.0,2.09989,6025.3,1.04,4.46,FP
4.21366,2065.0,1.49446,6587.0,1.43,4.27,FP
15.6399082,1590.6670806,3.3326189,5768.2,1.6948299,4.0,KP
13.5478019,1143.9473896,5.0172146,5930.0,1.10013,4.4,KP
18.0537588,1949.0214829,2.1436364,6148.0,1.77061,4.01,KP
17.3816,1491.0,4.5421594,5939.3,1.73,4.0,KP
14.6260711,1584.3518526,4.2311173,6671.0,1.6640199,4.14,CP
2.4063,588.0,12.0557352,5504.0,0.83,4.58,CP
2.8346585,860.5738999,15.2521892,5473.0,0.949022,4.46488,APC
8.0476984,264.4172054,8.2491871,2990.0,0.165066,5.13581,FP
1.9160277,326.1491782,12.1582804,3429.0,0.3232,4.90092,FA
1.8303854,848.0098579,0.98933,3455.0,0.465258,4.76798,CP
18.8285063,242.488665,34.9270483,3496.0,0.389199,4.9,FP
14.9468862,1076.8402129,1.7729239,4769.0,0.687841,4.64845,FP
17.5223182,1571.9653862,4.076684,6531.44,1.64302,4.13711,FP
5.386904,1109.3660254,0.9150623,3810.0,0.701237,4.56875,PC
3.4348127,1083.3609617,0.901465,3896.0,0.611023,4.64192,FP
8.79673,1296.0,7.31898,5926.0,1.3,4.27,FP
1.3929217,560.7827791,1.9495403,3414.0,0.260187,4.97292,CP
12.8352,2202.0,1.8646725,9898.0,3.4,3.77846,PC
20.3559,554.0,37.4590076,5730.0,1.5,4.09817,APC
2.7170462,508.9693869,20.0795217,4763.0,0.777584,4.54306,PC
11.2477,,1.8497201,6019.0,1.24,4.438,FP
18.0850347,1677.7485906,2.1721416,6198.0,1.30937,4.27912,FP
6.9347137,373.8573643,3.623909,3514.0,0.414101,4.81377,FA
37.9891,1103.0,6.9744232,5821.7,1.86,3.97,FP
2.77433,637.0,7.3315684,4871.6,0.84,4.48,PC
20.5846,2372.0,3.4557842,8170.0,1.78,4.24,FP
13.3028,1279.0,7.7576444,6038.0,1.45,3.96,FP
11.1497,1132.0,9.1505,7719.0,3.02,3.74,FP
17.8182,1367.0,3.7649949,6724.0,1.42,4.29,KP
3.217,2004.0,0.6664948,5329.0,1.99,3.8,FP
,1512.0,10.9568574,7106.5,,,PC
,,1.8347892,5286.9,,,PC
3.63296,1281.0,3.2786557,5411.0,1.15,4.29,PC
,4184.0,3.10315,9050.3,,3.96,FP
10.4319,,,7519.0,1.7,4.22,FP
4.8217692,1190.3562406,5.6318074,5669.9,1.38826,4.16,FP
11.9118,1831.0,2.06313,6716.5,4.77,3.24,FP
11.1245,3240.0,1.51233,9447.0,4.35,3.54,FP
8.13315,1520.0,1.7498117,6222.3,1.53,4.15,FP
16.6678,3193.0,1.9734615,7962.9,3.62,3.6,FP
4.68288,1853.0,0.73772,6001.0,1.49,4.14,FP
4.33066,1549.0,1.1020719,6011.0,1.73,4.04,PC
18.2179311,2510.7866744,1.2198382,7398.5,1.60242,4.25,KP
7.99698,1445.0,4.608,5935.0,1.28,4.29,FP
6.69136,2003.0,0.361112,6056.9,1.95,3.99,FP
14.6101,1593.0,5.33155,5917.0,2.22,3.78,CP
3.90515,1309.0,6.15952,6175.9,1.09,4.44,FA
15.0238,1453.0,4.7321727,6739.0,1.56,4.21,KP
20.8363,3450.0,3.46608,7249.8,3.02,3.69,FP
20.9625,1185.0,8.7094632,5597.0,1.59,4.03,CP
6.97602,691.0,4.7126743,5626.5,1.55,,APC
15.828,1691.0,1.0357235,4963.0,7.83,,FP
23.6289,2298.0,2.4727425,6057.7,2.13,3.84,FP
2.67981,901.0,13.3118,6011.0,0.98,4.5,FA
4.61938,,2.7684331,5388.0,0.98,,PC
2.29951,1083.0,2.5287981,5740.2,1.19,4.3,PC
2.3594,543.0,16.2017137,5071.0,0.78,4.58,CP
15.5276,1373.0,2.8641388,6082.0,1.53,4.13,KP
5.46087,1381.0,5.2469991,6651.0,1.44,4.27,FP
9.77911,1790.0,0.7438074,5182.0,4.04,,FP
25.3897,1600.0,3.9401791,7170.0,1.51,4.31,FP
4.72169,1218.0,1.3433022,6713.0,1.45,4.27,PC
3.7143,1857.0,1.4013505,5521.0,0.94,4.48,FP
5.32848,2820.0,2.1679,10596.0,2.0,4.27,FP
9.72386,1936.0,2.3866952,5017.0,4.73,,FP
15.6068,849.0,7.764691,5404.7,0.99,4.4,APC
2.28827,2451.0,1.5982014,6594.0,1.49,4.23,PC
1.35756,1423.0,6.453624,7257.0,1.02,4.64,PC
2.01928,2285.0,1.7126115,5932.2,1.0,4.48,FP
6.75509,,0.7522775,7325.2,1.77,,FP
3.79308,1664.0,5.8089284,6406.0,1.27,4.34,FP
2.9538423,443.4993569,123.0586028,6453.0,1.31225,5.20004,PC
11.75,649.0,8.13664,4913.0,3.96,,FA
5.15915,1359.0,3.8954139,6064.0,1.89,3.94,FP
4.65122,2226.0,1.08625,5562.6,1.4,,FP
15.1922,1303.0,7.45494,5029.7,2.45,,FP
10.3743,1922.0,3.133084,7478.0,2.06,4.05,PC
16.3994,1579.0,3.1915241,6673.0,1.69,4.13,KP
4.8452813,2608.950134,0.6435807,5919.7,1.49305,4.12,PC
20.2141,,13.7058173,8001.0,2.05,,FP
5.01154,2309.0,0.6565741,5235.5,2.68,,FP
3.40668,1015.0,2.31446,4801.5,0.73,,PC
1.4202459,370.455897,4.8026561,3231.0,0.213459,5.04064,CP
8.379,1595.0,1.5379289,5672.5,0.93,4.51,PC
17.7592,1813.0,2.7347659,6767.9,1.77,4.1,KP
2.4878486,848.2229732,3.057524,4402.0,0.695095,4.59,CP
9.37111,1464.0,1.1549928,4815.0,2.99,,PC
1.9200407,964.704855,0.6691449,3457.0,0.462408,4.7705,CP
3.7294648,1209.2288039,6.705326,6141.0,1.45858,4.17616,PC
3.9130735,819.8012135,10.2596322,5734.0,0.978325,4.4674,PC
22.875658,1484.8121463,6.7171913,5843.0,2.3529,3.7177,FP
2.0471844,890.69861,9.1238101,5470.16,1.1485,4.30008,FA
11.0535293,1579.7828847,2.2554459,5817.0,1.29661,4.23,CP
,1626.2264571,1.4079369,5780.0,,4.438,CP
2.88015,834.0,16.7368995,5759.0,1.0,4.44767,CP
4.9572307,909.5495957,17.7286608,6554.0,1.45796,4.24316,PC
7.3178089,793.0,32.2079698,6554.0,1.45796,4.24316,PC
1.5574734,700.8548645,1.766692,3474.0,0.46126,4.77152,CP
5.4800266,953.4195932,3.7701296,5058.0,0.81833,4.53907,CP
1.7992966,618.3628631,3.1342946,3575.0,0.516105,4.72334,CP
3.1713853,491.6465759,2.5005291,3181.0,0.280475,4.94798,CP
2.34185,587.0,10.716524,4067.0,0.65,4.50609,PC
,1092.0,17.04198,7697.2,,,PC
3.0070741,1096.3569775,4.5470055,5654.4,1.03909,4.41,PC
13.941,1245.0,3.7115129,5973.0,1.22,4.31,PC
20.062,1388.0,1112.7562924,6324.0,1.26,4.34,APC
7.00844,1933.0,5.6309047,5304.0,0.79,4.6,FP
8.1888041,4165.8164478,0.6803433,7325.5,2.97877,3.71,FP
2.1822904,1031.1383185,5.8775548,5977.0,1.00568,4.47,CP
1.18609,1288.0,3.3985674,5977.0,1.01,4.47,PC
9.1484302,1002.9601068,5.0611315,5254.0,1.00217,4.45,PC
4.12493,2908.0,1.3561596,6375.0,1.86,4.0,FP
,,2.0492064,,,,FP
11.4272,,2.6093167,7235.0,1.78,,FP
13.5855,3490.0,2.37532,7895.7,2.11,4.06,FP
2.51934,742.0,11.8350822,6225.0,1.34,5.06078,PC
12.3762,3961.0,1.76406,6481.7,2.03,,FP
5.20733,2165.0,1.69433,7185.0,2.0,4.04,FP
25.5824,,3.32125,7174.0,1.76,,FP
2.74038,1697.0,2.363311,5420.0,1.04,4.38,FP
2.36311,1257.0,2.6800572,5550.0,1.07,4.37,CP
,1027.0,4.4531846,5766.0,,,PC
10.1271,544.0,40.7501028,6453.0,1.31,5.20004,CP
2.35616,1043.0,10.9836724,6453.0,1.31,5.20004,CP
11.9868976,777.9510591,29.7537451,6409.0,1.46863,4.20097,PC
2.6317754,1151.7002703,9.1702265,6409.0,1.46863,4.20097,PC
2.75524,910.0,6.2262315,3691.0,0.53,4.70931,PC
1.47809,944.0,2.1555232,3691.0,0.53,4.70931,PC
2.4359,439.0,12.5739572,3691.0,0.53,4.70931,PC
15.8493,1369.0,3.9228042,6193.0,1.3,4.2858,KP
2.2236629,657.7908482,4.1192231,3876.0,0.632571,4.62394,PC
6.3744,781.0,5.80322,5846.0,1.5,4.11,FP
2.7122882,586.7970552,28.8745078,5773.0,0.988898,4.46229,PC
2.37414,904.0,10.3857602,6439.0,1.26,4.35142,PC
2.73682,1124.0,7.0731184,5656.0,1.41,4.1408,CP
2.79468,1605.0,14.4479828,6669.0,1.95,4.01,PC
4.3816478,709.1406179,3.6985817,3948.0,0.6692,4.59404,PC
1.8472693,690.3773504,8.3032978,4814.0,0.780707,4.54519,CP
1.87042,462.0,17.6671687,4813.0,0.69,4.38,CP
1.60982,374.0,29.7975205,4813.0,0.69,4.38,CP
1.15643,638.0,12.1623316,4813.0,0.69,4.38,CP
0.757588,855.0,3.9766833,4813.0,0.69,4.38,CP
0.969819,720.0,7.9076222,4813.0,0.69,4.38,CP
2.4616462,582.3179815,19.428419,5366.0,0.835173,4.56253,PC
1.36492,503.0,10.9406641,4324.0,0.61,4.697,PC
1.89435,777.0,21.269127,5707.0,1.16,4.31886,CP
3.30511,506.0,4.2660553,3281.0,0.32,4.90415,PC
2.77807,778.0,22.3417026,6179.0,1.14,4.3969,CP
3.4443503,519.0,5.984871,3759.0,0.424468,4.80439,PC
1.4761503,576.4840036,2.5253323,3340.0,0.410465,4.81708,PC
1.365807,499.6923767,3.8776815,3340.0,0.410465,4.81708,PC
2.17262,894.0,2.7546556,4435.0,0.7,4.58929,PC
1.5299007,1144.0968579,1.8318623,4837.0,0.768226,4.51662,PC
1.9980298,625.4009463,4.4891367,3959.0,0.561356,4.68416,CP
2.2493746,495.1628187,9.0447039,3959.0,0.561356,4.68416,CP
1.3399401,771.7556976,2.3889051,3959.0,0.561356,4.68416,KP
1.36751,479.0,3.6906795,3469.0,0.31,4.9401,CP
3.04528,329.0,7.4507305,3469.0,0.31,4.9401,CP
3.49799,2055.0,1.12355,5524.0,1.01,4.41,FP
4.94538,1297.0,1.33418,4685.1,0.88,4.42,PC
2.95177,1645.0,0.40312,4252.9,0.89,4.37,FP
5.3210497,1759.6991613,1.2016105,5747.6,1.07532,4.39,PC
6.51515,1244.0,3.929983,6621.9,1.34,4.33,FP
3.74642,1039.0,13.2054538,6653.0,1.67,4.14,FP
2.0572,1203.0,4.5156165,5617.0,0.97,4.47,PC
1.57897,951.0,7.4058178,5617.0,0.97,4.47,PC
5.96472,1952.0,2.02365,6582.0,1.48,4.24,FP
9.64245,1006.0,11.44192,6259.0,1.24,4.34,APC
18.0261,1194.0,7.6288424,6157.0,1.6,4.1,PC
12.1897562,1639.963909,1.238601,5237.0,1.1072299,4.2427,PC
7.660458,1819.5378757,1.8135767,5237.0,1.1072299,4.2427,FP
5.21152,654.0,24.2833782,5675.0,0.98,4.46,CP
7.44683,934.0,10.2558,5326.0,0.97,4.43,FP
20.2251,1851.0,3.566276,6831.4,3.17,3.61,FP
3.2761782,1949.7515652,0.5572565,5097.6,0.946,4.42,PC
19.6131,1789.0,3.4744763,6642.3,1.67,4.14,KP
4.8112209,1795.9446278,2.8269356,7072.0,1.50581,4.28,FP
2.77252,992.0,8.0823313,5878.6,1.24,4.28,CP
12.6674,1208.0,4.0524036,6578.0,1.36,4.31,PC
4.24332,948.0,5.5870396,5378.0,0.94,4.46,PC
9.65945,1481.0,2.7552586,6096.4,4.17,3.26,PC
9.80856,993.0,9.47686,5801.8,1.79,4.32,CP
13.1204,1267.0,2.6158597,5267.0,1.08,4.32,KP
